675;4.78865
676;9.281864
677;11.095282
678;16.16666
679;16.438656
680;16.706491
681;13.784537
682;10.45806
683;3.8892093
684;-1.9172664
685;0.88972443
686;3.048773
687;5.753114
688;6.745005
689;12.766744
690;14.943189
691;18.88462
692;16.781666
693;14.136716
694;11.568566
695;4.012872
696;0.4873866
697;-2.5525196
698;3.7225647
699;3.629915
700;8.92373
701;13.227091
702;17.106852
703;15.863848
704;15.939312
705;13.620657
706;11.427998
707;2.2808244
708;2.1244366
709;1.4059767
710;-1.5586559
711;2.6669462
712;7.0647106
713;11.376085
714;15.670086
715;15.347879
716;15.38065
717;13.091503
718;8.6101055
719;1.4988961
720;2.8149397
721;-2.6612198
722;0.7130271
723;0.8619892
724;8.945544
725;13.805612
726;17.178154
727;18.354298
728;16.401983
729;14.063601
730;7.424908
731;5.1494546
732;0.4954427
733;-7.269345
734;-5.5733724
735;2.7189672
736;8.74365
737;12.186491
738;16.011305
739;18.023521
740;16.377838
741;14.223588
742;8.499865
743;7.6077867
744;-3.1105611
745;1.8638376
746;0.52421284
747;0.51412463
748;8.5614605
749;10.00261
750;14.314496
751;15.290988
752;16.310452
753;12.806284
754;9.408764
755;2.8068807
756;-3.3032885
757;-0.7250173
758;4.5907803
759;6.4889627
760;10.891521
761;10.594926
762;16.19181
763;15.542103
764;16.1706
765;16.767914
766;10.93163
767;3.8626764
768;-0.6178365
769;0.14136857
770;0.5341785
771;4.570402
772;7.693809
773;12.976832
774;16.452984
775;15.730698
776;16.204678
777;12.882549
778;9.352306
779;6.2199135
780;1.2367043
781;-0.11603807
782;-0.1487907
783;6.3385243
784;9.586491
785;12.792577
786;16.294926
787;19.499872
788;17.57298
789;13.898932
790;8.749527
791;3.2540476
792;2.2353725
793;-0.42187855
794;1.9685285
795;-0.2757838
796;5.2576084
797;13.483042
798;14.651037
799;17.184416
800;17.151499
801;14.65928
802;9.444801
803;4.3220854
804;2.4478452
805;0.21720317
806;-9.977055
807;2.9715953
808;5.2556653
809;12.558229
810;13.354864
811;17.021317
812;14.385477
813;13.840714
814;8.354337
815;2.4827905
816;1.9774263
817;-3.254344
818;-3.6960442
819;4.462193
820;5.8670487
821;12.237287
822;16.123976
823;14.560875
824;15.973273
825;13.680691
826;10.041294
827;4.0322695
828;3.2015052
829;0.18732333
830;-0.05481779
831;2.6293716
832;10.389263
833;12.350787
834;15.334857
835;18.411776
836;18.011732
837;10.633231
838;7.282566
839;1.6674644
840;-0.59406155
841;0.12995388
842;3.9357858
843;6.436402
844;7.4999466
845;9.850443
846;16.850164
847;17.946112
848;15.374634
849;12.005903
850;9.191282
851;4.6764345
852;0.41003227
853;-1.8641906
854;-1.9617988
855;0.38163495
856;6.898544
857;10.368385
858;14.587958
859;17.477322
860;16.959631
861;13.527329
862;7.9865947
863;3.7341623
864;2.5039997
865;-0.8818408
866;-0.060099065
867;4.989328
868;9.158531
869;13.297674
870;16.189346
871;17.68495
872;16.681276
873;13.731031
874;10.542538
875;4.849489
876;2.5014324
877;1.4305722
878;1.9720327
879;2.3888412
880;7.406067
881;11.544678
882;15.409606
883;17.23459
884;17.536549
885;14.767192
886;7.5643826
887;6.527287
888;2.4703968
889;-0.9947603
890;3.0613554
891;4.9843216
892;6.919163
893;13.779639
894;17.631556
895;18.170187
896;17.786829
897;13.217996
898;8.03817
899;4.2338233
900;-2.1105287
